DataOra	Valore	
10/09/2023 02:30:00	-9.56	
10/09/2023 02:15:00	-11.36	
10/09/2023 02:00:00	-11.36	
10/09/2023 01:45:00	-12.45	
10/09/2023 01:30:00	-10.64	
10/09/2023 01:15:00	-10.64	
10/09/2023 01:00:00	7.82	
10/09/2023 00:45:00	-5.34	
10/09/2023 00:30:00	11.09	
10/09/2023 00:15:00	11.09	
10/09/2023 00:00:00	-1.61	
09/09/2023 23:45:00	-7.92	
09/09/2023 23:30:00	-7.92	
09/09/2023 23:15:00	-2.64	
09/09/2023 23:00:00	-2.64	
09/09/2023 22:45:00	-2.85	
09/09/2023 22:30:00	-0.69	
09/09/2023 22:15:00	-0.69	
09/09/2023 22:00:00	9.63	
09/09/2023 21:45:00	3.91	
09/09/2023 21:30:00	0.00	
09/09/2023 21:15:00	0.00	
09/09/2023 21:00:00	-5.52	
09/09/2023 20:45:00	9.02	
09/09/2023 20:30:00	9.02	
09/09/2023 20:15:00	-0.72	
09/09/2023 20:00:00	3.63	
09/09/2023 19:45:00	4.56	
09/09/2023 19:30:00	13.79	
09/09/2023 19:15:00	0.00	
09/09/2023 19:00:00	9.62	
09/09/2023 18:45:00	18.29	
09/09/2023 18:30:00	-1.89	
09/09/2023 18:15:00	4.06	
09/09/2023 18:00:00	13.48	
09/09/2023 17:45:00	-2.01	
09/09/2023 17:30:00	-1.57	
09/09/2023 17:15:00	3.12	
09/09/2023 17:00:00	3.12	
09/09/2023 16:45:00	3.34	
09/09/2023 16:30:00	-3.47	
09/09/2023 16:15:00	-3.58	
09/09/2023 16:00:00	-3.43	
09/09/2023 15:45:00	0.00	
09/09/2023 15:30:00	0.00	
09/09/2023 15:15:00	1.38	
09/09/2023 15:00:00	1.19	
09/09/2023 14:45:00	0.00	
09/09/2023 14:30:00	2.23	
09/09/2023 14:15:00	-1.43	
09/09/2023 14:00:00	-0.88	
09/09/2023 13:45:00	-0.88	
09/09/2023 13:30:00	2.49	
09/09/2023 13:15:00	0.00	
09/09/2023 13:00:00	0.00	
09/09/2023 12:45:00	3.30	
09/09/2023 12:30:00	3.30	
09/09/2023 12:15:00	14.23	
09/09/2023 12:00:00	3.80	
09/09/2023 11:45:00	12.17	
09/09/2023 11:30:00	12.17	
09/09/2023 11:15:00	10.49	
09/09/2023 11:00:00	4.38	
09/09/2023 10:45:00	2.20	
09/09/2023 10:30:00	2.20	
09/09/2023 10:15:00	4.61	
09/09/2023 10:00:00	0.00	
09/09/2023 09:45:00	0.00	
09/09/2023 09:30:00	7.42	
09/09/2023 09:15:00	2.75	
09/09/2023 09:00:00	6.36	
09/09/2023 08:45:00	11.97	
09/09/2023 08:30:00	12.25	
09/09/2023 08:15:00	5.03	
09/09/2023 08:00:00	4.76	
09/09/2023 07:45:00	1.33	
09/09/2023 07:30:00	1.33	
09/09/2023 07:15:00	5.15	
09/09/2023 07:00:00	4.99	
09/09/2023 06:45:00	-9.34	
09/09/2023 06:30:00	0.00	
09/09/2023 06:15:00	0.00	
09/09/2023 06:00:00	-7.19	
09/09/2023 05:45:00	-7.18	
09/09/2023 05:30:00	-6.77	
09/09/2023 05:15:00	-6.77	
09/09/2023 05:00:00	4.04	
09/09/2023 04:45:00	-16.13	
09/09/2023 04:30:00	-16.13	
09/09/2023 04:15:00	0.00	
09/09/2023 04:00:00	-11.08	
09/09/2023 03:45:00	12.27	
09/09/2023 03:30:00	12.27	
09/09/2023 03:15:00	-1.23	
09/09/2023 03:00:00	-12.08	
09/09/2023 02:45:00	-12.08	
09/09/2023 02:30:00	-12.82	
09/09/2023 02:15:00	-10.73	
09/09/2023 02:00:00	-14.27	
09/09/2023 01:45:00	-14.27	
09/09/2023 01:30:00	-6.87	
09/09/2023 01:15:00	-5.22	
09/09/2023 01:00:00	-5.22	
09/09/2023 00:45:00	0.00	
09/09/2023 00:30:00	0.00	
09/09/2023 00:15:00	0.00	
09/09/2023 00:00:00	4.99	
08/09/2023 23:45:00	7.38	
08/09/2023 23:30:00	7.38	
08/09/2023 23:15:00	0.00	
08/09/2023 23:00:00	-2.32	
08/09/2023 22:45:00	3.63	
08/09/2023 22:30:00	3.63	
08/09/2023 22:15:00	6.92	
08/09/2023 22:00:00	0.00	
08/09/2023 21:45:00	0.00	
08/09/2023 21:30:00	-1.94	
08/09/2023 21:15:00	-1.94	
08/09/2023 21:00:00	11.93	
08/09/2023 20:45:00	2.41	
08/09/2023 20:30:00	2.41	
08/09/2023 20:15:00	7.29	
08/09/2023 20:00:00	2.46	
08/09/2023 19:45:00	5.39	
08/09/2023 19:30:00	5.39	
08/09/2023 19:15:00	12.26	
08/09/2023 19:00:00	6.36	
08/09/2023 18:45:00	11.93	
08/09/2023 18:30:00	1.32	
08/09/2023 18:15:00	4.42	
08/09/2023 18:00:00	-3.62	
08/09/2023 17:45:00	-7.47	
08/09/2023 17:30:00	16.83	
08/09/2023 17:15:00	16.83	
08/09/2023 17:00:00	-0.66	
08/09/2023 16:45:00	14.89	
08/09/2023 16:30:00	30.83	
08/09/2023 16:15:00	30.83	
08/09/2023 16:00:00	8.68	
08/09/2023 15:45:00	1.73	
08/09/2023 15:30:00	-7.83	
08/09/2023 15:15:00	-7.83	
08/09/2023 15:00:00	17.32	
08/09/2023 14:45:00	-3.32	
08/09/2023 14:30:00	0.00	
08/09/2023 14:15:00	-8.34	
08/09/2023 14:00:00	-8.34	
08/09/2023 13:45:00	-3.69	
08/09/2023 13:30:00	0.00	
08/09/2023 13:15:00	0.00	
08/09/2023 13:00:00	0.00	
08/09/2023 12:45:00	0.98	
08/09/2023 12:30:00	-5.87	
08/09/2023 12:15:00	-2.27	
08/09/2023 12:00:00	4.21	
08/09/2023 11:45:00	4.21	
