DataOra	Valore	
10/09/2023 20:30:00	-22.68	
10/09/2023 20:15:00	0.00	
10/09/2023 20:00:00	0.00	
10/09/2023 19:45:00	55.38	
10/09/2023 19:30:00	54.10	
10/09/2023 19:15:00	30.75	
10/09/2023 19:00:00	25.30	
10/09/2023 18:45:00	24.03	
10/09/2023 18:30:00	20.93	
10/09/2023 18:15:00	22.58	
10/09/2023 18:00:00	-7.55	
10/09/2023 17:45:00	-31.88	
10/09/2023 17:30:00	-31.55	
10/09/2023 17:15:00	-30.36	
10/09/2023 17:00:00	-32.22	
10/09/2023 16:45:00	-33.97	
10/09/2023 16:30:00	-34.23	
10/09/2023 16:15:00	27.56	
10/09/2023 16:00:00	59.29	
10/09/2023 15:45:00	44.58	
10/09/2023 15:30:00	39.61	
10/09/2023 15:15:00	21.47	
10/09/2023 15:00:00	22.52	
10/09/2023 14:45:00	22.77	
10/09/2023 14:30:00	-29.55	
10/09/2023 14:15:00	-30.24	
10/09/2023 14:00:00	-30.92	
10/09/2023 13:45:00	-28.72	
10/09/2023 13:30:00	-28.72	
10/09/2023 13:15:00	-29.34	
10/09/2023 13:00:00	-27.71	
10/09/2023 12:45:00	-30.45	
10/09/2023 12:30:00	22.85	
10/09/2023 12:15:00	22.85	
10/09/2023 12:00:00	44.00	
10/09/2023 11:45:00	44.00	
10/09/2023 11:30:00	49.70	
10/09/2023 11:15:00	-7.42	
10/09/2023 11:00:00	-7.42	
10/09/2023 10:45:00	-27.37	
10/09/2023 10:30:00	-28.08	
10/09/2023 10:15:00	-25.83	
10/09/2023 10:00:00	-22.63	
10/09/2023 09:45:00	-22.74	
10/09/2023 09:30:00	-21.78	
10/09/2023 09:15:00	-22.92	
10/09/2023 09:00:00	-19.35	
10/09/2023 08:45:00	-2.33	
10/09/2023 08:30:00	-2.09	
10/09/2023 08:15:00	-10.39	
10/09/2023 08:00:00	22.97	
10/09/2023 07:45:00	22.97	
10/09/2023 07:30:00	22.44	
10/09/2023 07:15:00	22.50	
10/09/2023 07:00:00	18.45	
10/09/2023 06:45:00	17.64	
10/09/2023 06:30:00	16.06	
10/09/2023 06:15:00	16.64	
10/09/2023 06:00:00	14.30	
10/09/2023 05:45:00	14.20	
10/09/2023 05:30:00	14.76	
10/09/2023 05:15:00	14.11	
10/09/2023 05:00:00	16.01	
10/09/2023 04:45:00	15.81	
10/09/2023 04:30:00	10.81	
10/09/2023 04:15:00	-35.79	
10/09/2023 04:00:00	-38.51	
10/09/2023 03:45:00	-17.50	
10/09/2023 03:30:00	-17.04	
10/09/2023 03:15:00	-40.47	
10/09/2023 03:00:00	-31.65	
10/09/2023 02:45:00	-22.56	
10/09/2023 02:30:00	33.77	
10/09/2023 02:15:00	15.57	
10/09/2023 02:00:00	16.43	
10/09/2023 01:45:00	17.84	
10/09/2023 01:30:00	17.63	
10/09/2023 01:15:00	17.63	
10/09/2023 01:00:00	17.63	
10/09/2023 00:45:00	17.23	
10/09/2023 00:30:00	18.19	
10/09/2023 00:15:00	19.04	
10/09/2023 00:00:00	19.04	
09/09/2023 23:45:00	14.84	
09/09/2023 23:30:00	18.70	
09/09/2023 23:15:00	-36.25	
09/09/2023 23:00:00	-36.25	
09/09/2023 22:45:00	-35.81	
09/09/2023 22:30:00	-35.81	
09/09/2023 22:15:00	-33.79	
09/09/2023 22:00:00	-33.79	
09/09/2023 21:45:00	-36.30	
09/09/2023 21:30:00	8.44	
09/09/2023 21:15:00	28.65	
09/09/2023 21:00:00	46.09	
09/09/2023 20:45:00	46.09	
09/09/2023 20:30:00	-24.46	
09/09/2023 20:15:00	-24.46	
09/09/2023 20:00:00	-23.79	
09/09/2023 19:45:00	-21.01	
09/09/2023 19:30:00	-26.19	
09/09/2023 19:15:00	-26.19	
09/09/2023 19:00:00	-26.81	
09/09/2023 18:45:00	-27.11	
09/09/2023 18:30:00	-31.82	
09/09/2023 18:15:00	-31.77	
09/09/2023 18:00:00	45.72	
09/09/2023 17:45:00	63.02	
09/09/2023 17:30:00	64.93	
09/09/2023 17:15:00	35.07	
09/09/2023 17:00:00	25.05	
09/09/2023 16:45:00	22.45	
09/09/2023 16:30:00	-33.07	
09/09/2023 16:15:00	-33.44	
09/09/2023 16:00:00	-31.35	
09/09/2023 15:45:00	-30.44	
09/09/2023 15:30:00	-34.13	
09/09/2023 15:15:00	-31.34	
09/09/2023 15:00:00	21.96	
09/09/2023 14:45:00	21.96	
09/09/2023 14:30:00	22.18	
09/09/2023 14:15:00	46.69	
09/09/2023 14:00:00	48.35	
09/09/2023 13:45:00	22.91	
09/09/2023 13:30:00	22.91	
09/09/2023 13:15:00	26.52	
09/09/2023 13:00:00	-12.55	
09/09/2023 12:45:00	-24.18	
09/09/2023 12:30:00	-27.08	
09/09/2023 12:15:00	-27.08	
09/09/2023 12:00:00	-27.08	
09/09/2023 11:45:00	-24.43	
09/09/2023 11:30:00	-24.43	
09/09/2023 11:15:00	-4.05	
09/09/2023 11:00:00	24.38	
09/09/2023 10:45:00	24.38	
09/09/2023 10:30:00	-20.27	
09/09/2023 10:15:00	-20.27	
09/09/2023 10:00:00	-26.18	
09/09/2023 09:45:00	-21.19	
09/09/2023 09:30:00	-18.20	
09/09/2023 09:15:00	-19.83	
09/09/2023 09:00:00	-17.24	
09/09/2023 08:45:00	-15.32	
09/09/2023 08:30:00	6.15	
09/09/2023 08:15:00	4.11	
09/09/2023 08:00:00	2.48	
09/09/2023 07:45:00	-20.25	
09/09/2023 07:30:00	-24.09	
09/09/2023 07:15:00	22.42	
09/09/2023 07:00:00	22.94	
09/09/2023 06:45:00	17.21	
09/09/2023 06:30:00	15.99	
09/09/2023 06:15:00	16.22	
09/09/2023 06:00:00	16.22	
09/09/2023 05:45:00	15.52	
09/09/2023 05:30:00	14.57	
09/09/2023 05:15:00	15.96	
09/09/2023 05:00:00	15.96	
09/09/2023 04:45:00	15.77	
09/09/2023 04:30:00	15.22	
09/09/2023 04:15:00	14.53	
09/09/2023 04:00:00	14.96	
09/09/2023 03:45:00	11.85	
09/09/2023 03:30:00	14.48	
09/09/2023 03:15:00	9.64	
09/09/2023 03:00:00	-36.33	
09/09/2023 02:45:00	-36.33	
09/09/2023 02:30:00	-36.09	
09/09/2023 02:15:00	-37.64	
09/09/2023 02:00:00	-29.72	
09/09/2023 01:45:00	-12.51	
09/09/2023 01:30:00	40.39	
09/09/2023 01:15:00	19.65	
09/09/2023 01:00:00	18.01	
09/09/2023 00:45:00	18.01	
09/09/2023 00:30:00	18.22	
09/09/2023 00:15:00	18.22	
09/09/2023 00:00:00	18.09	
08/09/2023 23:45:00	34.82	
08/09/2023 23:30:00	35.26	
08/09/2023 23:15:00	35.26	
08/09/2023 23:00:00	-34.52	
08/09/2023 22:45:00	-35.68	
08/09/2023 22:30:00	-32.60	
08/09/2023 22:15:00	-32.60	
08/09/2023 22:00:00	-28.15	
08/09/2023 21:45:00	-28.15	
08/09/2023 21:30:00	-15.25	
08/09/2023 21:15:00	-15.25	
08/09/2023 21:00:00	-4.33	
08/09/2023 20:45:00	-4.33	
08/09/2023 20:30:00	-18.82	
08/09/2023 20:15:00	30.80	
08/09/2023 20:00:00	30.80	
08/09/2023 19:45:00	28.83	
08/09/2023 19:30:00	28.83	
08/09/2023 19:15:00	37.01	
08/09/2023 19:00:00	36.21	
08/09/2023 18:45:00	-9.98	
08/09/2023 18:30:00	-25.24	
08/09/2023 18:15:00	-5.68	
08/09/2023 18:00:00	-28.06	
08/09/2023 17:45:00	-28.06	
08/09/2023 17:30:00	-32.68	
08/09/2023 17:15:00	-27.47	
08/09/2023 17:00:00	-29.14	
08/09/2023 16:45:00	-31.59	
08/09/2023 16:30:00	-14.08	
08/09/2023 16:15:00	-14.08	
08/09/2023 16:00:00	32.98	
08/09/2023 15:45:00	24.90	
08/09/2023 15:30:00	20.79	
08/09/2023 15:15:00	20.79	
08/09/2023 15:00:00	42.95	
08/09/2023 14:45:00	42.95	
08/09/2023 14:30:00	43.76	
08/09/2023 14:15:00	12.05	
08/09/2023 14:00:00	-30.96	
08/09/2023 13:45:00	-32.27	
08/09/2023 13:30:00	-33.11	
08/09/2023 13:15:00	-27.23	
08/09/2023 13:00:00	-27.23	
08/09/2023 12:45:00	-29.30	
08/09/2023 12:30:00	-25.88	
08/09/2023 12:15:00	-27.38	
08/09/2023 12:00:00	24.37	
08/09/2023 11:45:00	27.40	
08/09/2023 11:30:00	44.02	
08/09/2023 11:15:00	47.24	
08/09/2023 11:00:00	48.08	
08/09/2023 10:45:00	27.87	
08/09/2023 10:30:00	-28.87	
08/09/2023 10:15:00	-28.87	
08/09/2023 10:00:00	-47.27	
08/09/2023 09:45:00	-44.08	
08/09/2023 09:30:00	-46.43	
08/09/2023 09:15:00	-46.33	
08/09/2023 09:00:00	-45.10	
08/09/2023 08:45:00	-44.69	
08/09/2023 08:30:00	-21.57	
08/09/2023 08:15:00	24.62	
08/09/2023 08:00:00	12.26	
08/09/2023 07:45:00	12.26	
08/09/2023 07:30:00	25.37	
08/09/2023 07:15:00	27.78	
08/09/2023 07:00:00	7.57	
08/09/2023 06:45:00	0.00	
08/09/2023 06:30:00	0.00	
08/09/2023 06:15:00	-2.43	
08/09/2023 06:00:00	-6.32	
08/09/2023 05:45:00	-8.66	
08/09/2023 05:30:00	-8.66	
08/09/2023 05:15:00	-6.03	
08/09/2023 05:00:00	33.35	
08/09/2023 04:45:00	33.68	
08/09/2023 04:30:00	34.15	
08/09/2023 04:15:00	27.21	
08/09/2023 04:00:00	17.20	
08/09/2023 03:45:00	17.65	
08/09/2023 03:30:00	17.65	
08/09/2023 03:15:00	17.67	
08/09/2023 03:00:00	14.35	
08/09/2023 02:45:00	16.38	
08/09/2023 02:30:00	16.38	
08/09/2023 02:15:00	14.64	
08/09/2023 02:00:00	-9.10	
08/09/2023 01:45:00	-5.27	
08/09/2023 01:30:00	-8.27	
08/09/2023 01:15:00	-9.58	
08/09/2023 01:00:00	-8.60	
08/09/2023 00:45:00	-7.49	
08/09/2023 00:30:00	-8.84	
08/09/2023 00:15:00	-4.78	
08/09/2023 00:00:00	-4.78	
07/09/2023 23:45:00	10.34	
07/09/2023 23:30:00	15.38	
07/09/2023 23:15:00	15.38	
07/09/2023 23:00:00	-6.27	
07/09/2023 22:45:00	-3.43	
07/09/2023 22:30:00	-3.43	
07/09/2023 22:15:00	-53.35	
07/09/2023 22:00:00	-53.35	
07/09/2023 21:45:00	-51.42	
07/09/2023 21:30:00	-51.42	
07/09/2023 21:15:00	-51.13	
07/09/2023 21:00:00	-48.62	
07/09/2023 20:45:00	-20.42	
07/09/2023 20:30:00	-20.42	
07/09/2023 20:15:00	-11.47	
07/09/2023 20:00:00	37.56	
07/09/2023 19:45:00	10.85	
07/09/2023 19:30:00	4.60	
07/09/2023 19:15:00	10.46	
07/09/2023 19:00:00	33.28	
07/09/2023 18:45:00	25.78	
07/09/2023 18:30:00	7.37	
07/09/2023 18:15:00	5.48	
07/09/2023 18:00:00	4.33	
07/09/2023 17:45:00	-1.69	
07/09/2023 17:30:00	10.55	
07/09/2023 17:15:00	19.68	
07/09/2023 17:00:00	20.60	
07/09/2023 16:45:00	4.22	
07/09/2023 16:30:00	-1.26	
07/09/2023 16:15:00	-4.99	
07/09/2023 16:00:00	-3.94	
07/09/2023 15:45:00	-3.94	
07/09/2023 15:30:00	0.00	
07/09/2023 15:15:00	-6.82	
07/09/2023 15:00:00	-5.34	
07/09/2023 14:45:00	-3.04	
07/09/2023 14:30:00	-4.64	
07/09/2023 14:15:00	-1.54	
07/09/2023 14:00:00	4.35	
07/09/2023 13:45:00	4.35	
07/09/2023 13:30:00	19.00	
07/09/2023 13:15:00	28.70	
07/09/2023 13:00:00	0.00	
07/09/2023 12:45:00	0.00	
07/09/2023 12:30:00	0.00	
07/09/2023 12:15:00	-1.19	
07/09/2023 12:00:00	4.98	
07/09/2023 11:45:00	-2.08	
07/09/2023 11:30:00	-2.08	
07/09/2023 11:15:00	0.00	
07/09/2023 11:00:00	0.00	
07/09/2023 10:45:00	0.00	
07/09/2023 10:30:00	2.82	
07/09/2023 10:15:00	17.43	
07/09/2023 10:00:00	30.79	
07/09/2023 09:45:00	30.79	
07/09/2023 09:30:00	-12.78	
07/09/2023 09:15:00	-43.07	
07/09/2023 09:00:00	-42.38	
07/09/2023 08:45:00	-44.89	
07/09/2023 08:30:00	-44.09	
07/09/2023 08:15:00	-43.72	
07/09/2023 08:00:00	-43.68	
07/09/2023 07:45:00	16.10	
07/09/2023 07:30:00	46.95	
07/09/2023 07:15:00	48.82	
07/09/2023 07:00:00	48.82	
07/09/2023 06:45:00	46.23	
07/09/2023 06:30:00	23.99	
07/09/2023 06:15:00	17.17	
07/09/2023 06:00:00	17.17	
07/09/2023 05:45:00	20.81	
07/09/2023 05:30:00	18.26	
07/09/2023 05:15:00	18.62	
07/09/2023 05:00:00	18.80	
07/09/2023 04:45:00	21.29	
07/09/2023 04:30:00	-5.03	
07/09/2023 04:15:00	-5.03	
07/09/2023 04:00:00	-5.07	
07/09/2023 03:45:00	-5.36	
07/09/2023 03:30:00	-3.11	
07/09/2023 03:15:00	18.52	
07/09/2023 03:00:00	16.93	
07/09/2023 02:45:00	-5.56	
07/09/2023 02:30:00	-5.56	
07/09/2023 02:15:00	-4.23	
07/09/2023 02:00:00	-3.96	
07/09/2023 01:45:00	-3.96	
07/09/2023 01:30:00	0.00	
07/09/2023 01:15:00	0.00	
07/09/2023 01:00:00	0.00	
07/09/2023 00:45:00	-2.17	
07/09/2023 00:30:00	0.00	
07/09/2023 00:15:00	0.00	
07/09/2023 00:00:00	-3.12	
