ID_M;ID_C;P;Ev /%;Eq /%;KA;Durata /s ;V_REF / m/s ;Q_Ref;s(Q_Ref);P_liq_M / MPa;P_liq_V / MPa;V_REF / dm3;P_REF / kg;V_Test / dm3;Np_Ref;Np_Ref_A;Np_Test;Vp_Ref / dm3;Vp_Test /dm3;V_test / m/s;Q_Test / m3/h;s(Q_Test);start_time;stop_time;T_tcb /s;T_tbc /s;T_Air_s /°C;T_Air_f /°C;T_Air_M /°C;T_Liq_s /°C;T_Liq_f /°C;T_Liq_M /°C;P_Air_s  /mbar;P_Air_f  /mbar;REF_Q;S_ErrC2;S_flag;SE_flag;C_MxA /dm3;C_Mx  /dm3;C_B_F  /kg;C_B_S  /kg;P_B_F  / kg;P_B_S /kg;T_V;T_M;REF_M;PSel;ERR_Code;S_ErrC1;mA/ V / hz;s(T_liq);REF;
125504;9882;1;-0,0236873;n.a;0,6444;120;5,97322;379,865;0,177494;0,1055;0,0784;12665;0;12662;12665;12846;6331;1;2;0;379,86;0;31/07/1990 06:40:45;31/07/1990 06:42:46;0;0;22,904;23,049;22,976;17,75;17,75;17,75;0;0;1;10002;8;0;0;0;0,0238766;-0,00299358;284,16;2,96;0;0;1;1;0;10022;0;0;2025.R7K00188.R7K00188;
125505;9882;1;-0,0157878;n.a;0,6444;120;5,97322;379,992;0,194807;0,1062;0,0787;12668;0;12666;12668;12848;6333;1;2;0;379,98;0;31/07/1990 06:42:52;31/07/1990 06:44:53;0;0;23,052;23,06;23,056;17,75;17,875;17,812;0;0;1;10002;8;0;0;0;0,0238766;-0,00299358;284,16;2,96;0;0;1;1;0;10022;0;0;2025.R7K00188.R7K00188;
125506;9882;2;-0,126346;n.a;0,6444;250;0,167675;10,6551;0,024185;0,0411;0,0411;739,935;738,373;739;29605;0;14780;0,025;0,05;0;10,6416;0;31/07/1990 06:48:20;31/07/1990 06:52:36;0,084259;0,093682;23,24;23,346;23,293;17,875;17,875;17,875;0;0;4;0;0;0;0;0;-0,202592;-0,0291779;1280;541,8;0;0;5;3;0;10022;0;0;2025.R7K00188.R7K00188;
125507;9882;2;-0,128536;n.a;0,6444;250;0,167675;10,6567;0,0253352;0,0412;0,0407;740,051;738,49;739,1;29607;0;14782;0,025;0,05;0;10,643;0;31/07/1990 06:52:46;31/07/1990 06:57:02;0,079735;0,094318;23,354;23,173;23,264;17,875;17,875;17,875;0;0;4;0;0;0;0;0;-0,292224;-0,202592;2018,4;1280;0;0;5;3;0;10022;0;0;2025.R7K00188.R7K00188;
125508;9882;3;-0,461899;n.a;0,6444;220;0,104799;6,66049;0,0607484;0,0224;0,0224;407,03;406,171;405,15;27128;0;13505;0,015;0,03;0;6,62973;0;31/07/1990 07:01:23;31/07/1990 07:05:09;0,069191;0,078933;23,199;23,155;23,177;17,875;17,875;17,875;0;0;4;0;0;0;0;0;0,0463563;-0,00250648;462,84;56,62;0;0;6;3;0;10022;0;0;2025.R7K00188.R7K00188;
125509;9882;3;-0,0903125;n.a;0,6444;220;0,104799;6,66078;0,041331;0,0225;0,0224;407,048;406,193;406,68;27131;0;13556;0,015;0,03;0;6,65476;0;31/07/1990 07:06:36;31/07/1990 07:10:23;0,07226;0,077565;23,274;23,422;23,348;17,875;17,75;17,812;0;0;4;0;0;0;0;0;0,0437985;-0,00287503;458,98;52,74;0;0;6;3;0;10022;0;0;2025.R7K00188.R7K00188;
125510;9882;4;0,300145;n.a;0,6444;250;0,0528159;3,35865;0,0882276;0,0387;0,0385;233,24;232,753;233,94;23323;0;11697;0,01;0,02;0;3,36874;0;31/07/1990 07:14:09;31/07/1990 07:18:26;0,07291;0,073998;23,307;23,345;23,326;17,75;17,75;17,75;0;0;4;0;0;0;0;0;0,0238837;-0,00300174;284,02;51,24;0;0;6;3;0;10022;0;0;2025.R7K00188.R7K00188;
125511;9882;4;0,324707;n.a;0,6444;250;0,0528159;3,35869;0,0929753;0,0386;0,0137;233,243;232,753;234;23322;0;11700;0,01;0,02;0;3,3696;0;31/07/1990 07:19:49;31/07/1990 07:24:05;0,073833;0,075163;23,266;23,429;23,348;17,875;17,75;17,812;0;0;4;0;0;0;0;0;0,0238796;-0,00299521;284,1;51,32;0;0;6;3;0;10022;0;0;2025.R7K00188.R7K00188;
