DataOra	Valore	
05/09/2023 12:00:00	26.75	
05/09/2023 11:45:00	27.84	
05/09/2023 11:30:00	28.92	
05/09/2023 11:15:00	30.56	
05/09/2023 11:00:00	26.83	
05/09/2023 10:45:00	13.28	
05/09/2023 10:30:00	13.66	
05/09/2023 10:15:00	14.62	
05/09/2023 10:00:00	26.63	
05/09/2023 09:45:00	29.54	
05/09/2023 09:30:00	28.38	
05/09/2023 09:15:00	29.63	
05/09/2023 09:00:00	30.75	
05/09/2023 08:45:00	29.00	
05/09/2023 08:30:00	26.70	
05/09/2023 08:15:00	25.42	
05/09/2023 08:00:00	28.32	
05/09/2023 07:45:00	27.92	
05/09/2023 07:30:00	16.96	
05/09/2023 07:15:00	15.96	
05/09/2023 07:00:00	13.86	
05/09/2023 06:45:00	12.42	
05/09/2023 06:30:00	15.20	
05/09/2023 06:15:00	25.83	
05/09/2023 06:00:00	26.14	
05/09/2023 05:45:00	25.19	
05/09/2023 05:30:00	25.36	
05/09/2023 05:15:00	10.68	
05/09/2023 05:00:00	12.27	
05/09/2023 04:45:00	12.06	
05/09/2023 04:30:00	11.90	
05/09/2023 04:15:00	12.35	
05/09/2023 04:00:00	11.93	
05/09/2023 03:45:00	27.81	
05/09/2023 03:30:00	27.66	
05/09/2023 03:15:00	27.70	
05/09/2023 03:00:00	27.76	
05/09/2023 02:45:00	22.59	
05/09/2023 02:30:00	12.10	
05/09/2023 02:15:00	12.44	
05/09/2023 02:00:00	9.32	
05/09/2023 01:45:00	9.57	
05/09/2023 01:30:00	10.13	
05/09/2023 01:15:00	10.51	
05/09/2023 01:00:00	11.33	
05/09/2023 00:45:00	26.72	
05/09/2023 00:30:00	26.45	
05/09/2023 00:15:00	27.06	
05/09/2023 00:00:00	27.02	
04/09/2023 23:45:00	27.03	
04/09/2023 23:30:00	26.56	
04/09/2023 23:15:00	26.68	
04/09/2023 23:00:00	10.80	
04/09/2023 22:45:00	12.16	
04/09/2023 22:30:00	10.89	
04/09/2023 22:15:00	27.79	
04/09/2023 22:00:00	26.06	
04/09/2023 21:45:00	26.20	
04/09/2023 21:30:00	26.33	
04/09/2023 21:15:00	26.43	
04/09/2023 21:00:00	27.01	
04/09/2023 20:45:00	27.36	
04/09/2023 20:30:00	25.90	
04/09/2023 20:15:00	26.88	
04/09/2023 20:00:00	29.14	
04/09/2023 19:45:00	27.09	
04/09/2023 19:30:00	16.50	
04/09/2023 19:15:00	18.08	
04/09/2023 19:00:00	18.69	
04/09/2023 18:45:00	29.95	
04/09/2023 18:30:00	30.48	
04/09/2023 18:15:00	26.87	
04/09/2023 18:00:00	27.15	
04/09/2023 17:45:00	26.87	
04/09/2023 17:30:00	27.66	
04/09/2023 17:15:00	27.43	
04/09/2023 17:00:00	27.51	
04/09/2023 16:45:00	14.84	
04/09/2023 16:30:00	13.17	
04/09/2023 16:15:00	13.74	
04/09/2023 16:00:00	13.68	
04/09/2023 15:45:00	26.91	
04/09/2023 15:30:00	26.68	
04/09/2023 15:15:00	28.21	
04/09/2023 15:00:00	26.33	
04/09/2023 14:45:00	27.90	
04/09/2023 14:30:00	29.01	
04/09/2023 14:15:00	29.26	
04/09/2023 14:00:00	14.26	
04/09/2023 13:45:00	14.71	
04/09/2023 13:30:00	13.43	
04/09/2023 13:15:00	13.91	
04/09/2023 13:00:00	25.63	
04/09/2023 12:45:00	28.38	
04/09/2023 12:30:00	27.34	
04/09/2023 12:15:00	27.46	
04/09/2023 12:00:00	26.96	
04/09/2023 11:45:00	27.47	
04/09/2023 11:30:00	27.40	
04/09/2023 11:15:00	0.00	
04/09/2023 11:00:00	12.61	
04/09/2023 10:30:00	17.07	
04/09/2023 10:15:00	17.07	
04/09/2023 10:00:00	17.07	
04/09/2023 09:45:00	17.07	
04/09/2023 09:30:00	17.07	
04/09/2023 09:15:00	17.07	
04/09/2023 09:00:00	17.07	
04/09/2023 08:45:00	17.07	
04/09/2023 08:30:00	17.07	
04/09/2023 08:15:00	17.07	
04/09/2023 08:00:00	17.07	
04/09/2023 07:45:00	17.07	
04/09/2023 07:30:00	17.07	
04/09/2023 07:15:00	26.40	
04/09/2023 07:00:00	26.40	
04/09/2023 06:45:00	26.40	
04/09/2023 06:30:00	26.40	
04/09/2023 06:15:00	26.40	
04/09/2023 06:00:00	26.40	
04/09/2023 05:45:00	26.40	
04/09/2023 05:30:00	26.40	
04/09/2023 05:15:00	26.40	
04/09/2023 05:00:00	26.40	
04/09/2023 04:45:00	26.40	
04/09/2023 04:30:00	26.40	
04/09/2023 04:15:00	26.40	
04/09/2023 04:00:00	26.40	
04/09/2023 03:45:00	26.40	
04/09/2023 03:30:00	26.40	
04/09/2023 03:15:00	26.40	
04/09/2023 03:00:00	26.40	
04/09/2023 02:45:00	26.40	
04/09/2023 02:30:00	26.40	
04/09/2023 02:15:00	26.40	
04/09/2023 02:00:00	26.68	
04/09/2023 01:45:00	26.68	
04/09/2023 01:30:00	26.68	
04/09/2023 01:15:00	26.68	
04/09/2023 01:00:00	26.68	
04/09/2023 00:45:00	26.68	
04/09/2023 00:30:00	26.68	
04/09/2023 00:15:00	26.68	
04/09/2023 00:00:00	26.68	
03/09/2023 23:45:00	26.68	
03/09/2023 23:30:00	26.68	
03/09/2023 23:15:00	26.68	
03/09/2023 23:00:00	26.68	
03/09/2023 22:45:00	27.45	
03/09/2023 22:30:00	27.45	
03/09/2023 22:15:00	27.45	
03/09/2023 22:00:00	27.45	
03/09/2023 21:45:00	27.45	
03/09/2023 21:30:00	27.45	
03/09/2023 21:15:00	27.45	
03/09/2023 21:00:00	27.45	
03/09/2023 20:45:00	27.45	
03/09/2023 20:30:00	27.45	
03/09/2023 20:15:00	27.45	
03/09/2023 20:00:00	12.92	
03/09/2023 19:45:00	12.92	
03/09/2023 19:30:00	12.92	
03/09/2023 19:15:00	12.92	
03/09/2023 19:00:00	12.92	
03/09/2023 18:45:00	12.92	
03/09/2023 18:30:00	12.92	
03/09/2023 18:15:00	12.92	
03/09/2023 18:00:00	17.75	
03/09/2023 17:45:00	17.75	
03/09/2023 17:30:00	17.75	
03/09/2023 17:15:00	17.75	
03/09/2023 17:00:00	17.75	
03/09/2023 16:45:00	17.75	
03/09/2023 16:30:00	17.75	
03/09/2023 16:15:00	17.75	
03/09/2023 16:00:00	17.75	
03/09/2023 15:45:00	17.75	
03/09/2023 15:30:00	17.75	
03/09/2023 15:15:00	17.75	
03/09/2023 15:00:00	17.75	
03/09/2023 14:45:00	17.75	
03/09/2023 14:30:00	17.75	
03/09/2023 14:15:00	17.75	
03/09/2023 14:00:00	17.75	
03/09/2023 13:45:00	17.75	
03/09/2023 13:30:00	17.75	
03/09/2023 13:15:00	17.75	
03/09/2023 13:00:00	17.75	
03/09/2023 12:45:00	22.92	
03/09/2023 12:30:00	22.92	
03/09/2023 12:15:00	22.92	
03/09/2023 12:00:00	22.92	
03/09/2023 11:45:00	22.92	
03/09/2023 11:30:00	22.92	
03/09/2023 11:15:00	22.92	
03/09/2023 11:00:00	22.92	
03/09/2023 10:45:00	22.92	
03/09/2023 10:30:00	22.92	
03/09/2023 10:15:00	22.92	
03/09/2023 10:00:00	22.92	
03/09/2023 09:45:00	22.92	
03/09/2023 09:30:00	22.92	
03/09/2023 09:15:00	22.92	
03/09/2023 09:00:00	22.92	
03/09/2023 08:45:00	22.92	
03/09/2023 08:30:00	22.92	
03/09/2023 08:15:00	22.92	
03/09/2023 08:00:00	22.92	
03/09/2023 07:45:00	22.92	
03/09/2023 07:30:00	22.92	
03/09/2023 07:15:00	28.87	
03/09/2023 07:00:00	28.87	
03/09/2023 06:45:00	28.87	
03/09/2023 06:30:00	28.87	
03/09/2023 06:15:00	28.87	
03/09/2023 06:00:00	28.87	
03/09/2023 05:45:00	28.87	
03/09/2023 05:30:00	28.87	
03/09/2023 05:15:00	28.87	
03/09/2023 05:00:00	28.87	
03/09/2023 04:45:00	28.87	
03/09/2023 04:30:00	28.87	
03/09/2023 04:15:00	28.87	
03/09/2023 04:00:00	28.87	
03/09/2023 03:45:00	28.87	
03/09/2023 03:30:00	28.87	
03/09/2023 03:15:00	28.87	
03/09/2023 03:00:00	28.87	
03/09/2023 02:45:00	28.87	
03/09/2023 02:30:00	28.87	
03/09/2023 02:15:00	28.87	
03/09/2023 02:00:00	28.87	
03/09/2023 01:45:00	28.87	
03/09/2023 01:30:00	14.50	
03/09/2023 01:15:00	14.50	
03/09/2023 01:00:00	14.50	
03/09/2023 00:45:00	14.50	
03/09/2023 00:30:00	14.50	
03/09/2023 00:15:00	14.50	
03/09/2023 00:00:00	14.50	
02/09/2023 23:45:00	14.50	
02/09/2023 23:30:00	14.50	
02/09/2023 23:15:00	14.50	
02/09/2023 23:00:00	14.50	
02/09/2023 22:45:00	14.50	
02/09/2023 22:30:00	14.50	
02/09/2023 22:15:00	14.50	
02/09/2023 22:00:00	14.50	
02/09/2023 21:45:00	14.50	
02/09/2023 21:30:00	14.50	
02/09/2023 21:15:00	14.50	
02/09/2023 21:00:00	14.50	
02/09/2023 20:45:00	14.50	
02/09/2023 20:30:00	14.50	
02/09/2023 20:15:00	14.50	
02/09/2023 20:00:00	29.56	
02/09/2023 19:45:00	29.56	
02/09/2023 19:30:00	29.56	
02/09/2023 19:15:00	29.56	
02/09/2023 19:00:00	29.56	
02/09/2023 18:45:00	29.56	
02/09/2023 18:30:00	29.56	
02/09/2023 18:15:00	29.56	
02/09/2023 18:00:00	29.56	
02/09/2023 17:45:00	29.56	
02/09/2023 17:30:00	29.56	
02/09/2023 17:15:00	29.56	
02/09/2023 17:00:00	29.56	
02/09/2023 16:45:00	29.56	
02/09/2023 16:30:00	29.56	
02/09/2023 16:15:00	29.56	
02/09/2023 16:00:00	29.56	
02/09/2023 15:45:00	29.56	
02/09/2023 15:30:00	29.56	
02/09/2023 15:15:00	29.56	
02/09/2023 15:00:00	29.56	
02/09/2023 14:45:00	27.66	
02/09/2023 14:30:00	27.66	
02/09/2023 14:15:00	27.66	
02/09/2023 14:00:00	27.66	
02/09/2023 13:45:00	27.66	
02/09/2023 13:30:00	27.66	
02/09/2023 13:15:00	27.66	
02/09/2023 13:00:00	27.66	
02/09/2023 12:45:00	27.66	
02/09/2023 12:30:00	27.66	
02/09/2023 12:15:00	27.66	
02/09/2023 12:00:00	27.66	
02/09/2023 11:45:00	27.66	
02/09/2023 11:30:00	27.66	
02/09/2023 11:15:00	27.66	
02/09/2023 11:00:00	27.66	
02/09/2023 10:45:00	27.66	
02/09/2023 10:30:00	27.66	
02/09/2023 10:15:00	27.66	
02/09/2023 10:00:00	27.66	
02/09/2023 09:45:00	27.66	
02/09/2023 09:30:00	27.66	
02/09/2023 09:15:00	27.66	
02/09/2023 09:00:00	27.66	
02/09/2023 08:45:00	26.53	
02/09/2023 08:30:00	26.53	
02/09/2023 08:15:00	26.53	
02/09/2023 08:00:00	26.53	
02/09/2023 07:45:00	26.53	
02/09/2023 07:30:00	26.53	
02/09/2023 07:15:00	26.53	
02/09/2023 07:00:00	26.53	
02/09/2023 06:45:00	26.53	
02/09/2023 06:30:00	26.53	
02/09/2023 06:15:00	26.53	
02/09/2023 06:00:00	26.53	
02/09/2023 05:45:00	26.53	
02/09/2023 05:30:00	26.53	
02/09/2023 05:15:00	26.53	
02/09/2023 05:00:00	26.53	
02/09/2023 04:45:00	26.53	
02/09/2023 04:30:00	26.53	
02/09/2023 04:15:00	26.53	
02/09/2023 04:00:00	26.53	
02/09/2023 03:45:00	26.53	
02/09/2023 03:30:00	26.53	
02/09/2023 03:15:00	26.53	
02/09/2023 03:00:00	12.29	
02/09/2023 02:45:00	12.29	
02/09/2023 02:30:00	12.29	
02/09/2023 02:15:00	12.29	
02/09/2023 02:00:00	12.29	
02/09/2023 01:45:00	12.29	
02/09/2023 01:30:00	12.29	
02/09/2023 01:15:00	12.29	
02/09/2023 01:00:00	12.29	
02/09/2023 00:45:00	12.29	
02/09/2023 00:30:00	12.29	
02/09/2023 00:15:00	12.29	
02/09/2023 00:00:00	12.29	
01/09/2023 23:45:00	30.40	
01/09/2023 23:30:00	30.40	
01/09/2023 23:15:00	30.40	
01/09/2023 23:00:00	30.40	
01/09/2023 22:45:00	30.40	
01/09/2023 22:30:00	13.12	
01/09/2023 22:15:00	13.12	
01/09/2023 22:00:00	13.12	
01/09/2023 21:45:00	13.12	
01/09/2023 21:30:00	14.24	
01/09/2023 21:15:00	14.24	
01/09/2023 21:00:00	14.24	
01/09/2023 20:45:00	14.24	
01/09/2023 20:30:00	14.24	
01/09/2023 20:15:00	14.24	
01/09/2023 20:00:00	14.24	
01/09/2023 19:45:00	14.24	
01/09/2023 19:30:00	14.24	
01/09/2023 19:15:00	14.24	
01/09/2023 19:00:00	14.24	
01/09/2023 18:45:00	14.24	
01/09/2023 18:30:00	14.24	
01/09/2023 18:15:00	14.24	
01/09/2023 18:00:00	14.24	
01/09/2023 17:45:00	14.24	
01/09/2023 17:30:00	14.24	
01/09/2023 17:15:00	14.24	
01/09/2023 17:00:00	14.24	
01/09/2023 16:45:00	14.24	
01/09/2023 16:30:00	14.24	
01/09/2023 16:15:00	28.49	
01/09/2023 16:00:00	28.49	
01/09/2023 15:45:00	28.49	
01/09/2023 15:30:00	28.49	
01/09/2023 15:15:00	28.49	
01/09/2023 15:00:00	28.49	
01/09/2023 14:45:00	28.49	
01/09/2023 14:30:00	28.49	
01/09/2023 14:15:00	28.49	
01/09/2023 14:00:00	28.49	
01/09/2023 13:45:00	28.49	
01/09/2023 13:30:00	28.49	
01/09/2023 13:15:00	28.49	
01/09/2023 13:00:00	28.49	
01/09/2023 12:45:00	28.49	
01/09/2023 12:30:00	28.49	
01/09/2023 12:15:00	28.49	
01/09/2023 12:00:00	28.49	
01/09/2023 11:45:00	28.49	
01/09/2023 11:30:00	28.49	
01/09/2023 11:15:00	28.49	
01/09/2023 11:00:00	10.84	
01/09/2023 10:45:00	10.84	
01/09/2023 10:30:00	10.84	
01/09/2023 10:15:00	10.84	
01/09/2023 10:00:00	10.84	
01/09/2023 09:45:00	10.84	
01/09/2023 09:30:00	10.84	
01/09/2023 09:15:00	10.84	
01/09/2023 09:00:00	10.84	
01/09/2023 08:45:00	10.84	
01/09/2023 08:30:00	10.84	
01/09/2023 08:15:00	10.84	
01/09/2023 08:00:00	10.84	
01/09/2023 07:45:00	10.84	
01/09/2023 07:30:00	10.84	
01/09/2023 07:15:00	10.84	
01/09/2023 07:00:00	10.84	
01/09/2023 06:45:00	10.84	
01/09/2023 06:30:00	26.23	
01/09/2023 06:15:00	26.23	
01/09/2023 06:00:00	26.23	
01/09/2023 05:45:00	26.23	
01/09/2023 05:30:00	26.23	
01/09/2023 05:15:00	26.23	
01/09/2023 05:00:00	26.23	
01/09/2023 04:45:00	26.23	
01/09/2023 04:30:00	26.23	
01/09/2023 04:15:00	26.23	
01/09/2023 04:00:00	26.23	
01/09/2023 03:45:00	26.23	
01/09/2023 03:30:00	26.23	
01/09/2023 03:15:00	26.23	
01/09/2023 03:00:00	26.23	
01/09/2023 02:45:00	26.23	
01/09/2023 02:30:00	26.23	
01/09/2023 02:15:00	26.23	
01/09/2023 02:00:00	26.23	
01/09/2023 01:45:00	26.23	
01/09/2023 01:30:00	26.23	
01/09/2023 01:15:00	28.10	
01/09/2023 01:00:00	28.10	
01/09/2023 00:45:00	28.10	
01/09/2023 00:30:00	28.10	
01/09/2023 00:15:00	28.10	
01/09/2023 00:00:00	28.10	
31/08/2023 23:45:00	28.10	
31/08/2023 23:30:00	28.10	
31/08/2023 23:15:00	28.10	
31/08/2023 23:00:00	28.10	
31/08/2023 22:45:00	28.10	
31/08/2023 22:30:00	28.10	
31/08/2023 22:15:00	28.10	
31/08/2023 22:00:00	28.10	
31/08/2023 21:45:00	28.10	
31/08/2023 21:30:00	28.10	
31/08/2023 21:15:00	28.10	
31/08/2023 21:00:00	28.10	
31/08/2023 20:45:00	28.10	
31/08/2023 20:30:00	28.10	
31/08/2023 20:15:00	28.10	
31/08/2023 20:00:00	14.23	
31/08/2023 19:45:00	14.23	
31/08/2023 19:30:00	14.23	
31/08/2023 19:15:00	14.23	
31/08/2023 19:00:00	14.23	
31/08/2023 18:45:00	14.23	
31/08/2023 18:30:00	14.23	
31/08/2023 18:15:00	14.23	
31/08/2023 18:00:00	14.23	
31/08/2023 17:45:00	14.23	
31/08/2023 17:30:00	14.23	
31/08/2023 17:15:00	14.23	
31/08/2023 17:00:00	14.23	
31/08/2023 16:45:00	14.23	
31/08/2023 16:30:00	14.23	
31/08/2023 16:15:00	14.23	
31/08/2023 16:00:00	14.23	
31/08/2023 15:45:00	14.23	
31/08/2023 15:30:00	14.23	
31/08/2023 15:15:00	14.23	
31/08/2023 15:00:00	14.23	
31/08/2023 14:45:00	14.28	
31/08/2023 14:30:00	14.28	
31/08/2023 14:15:00	14.28	
31/08/2023 14:00:00	14.28	
31/08/2023 13:45:00	14.28	
31/08/2023 13:30:00	14.28	
31/08/2023 13:15:00	14.28	
31/08/2023 13:00:00	14.28	
31/08/2023 12:45:00	14.28	
31/08/2023 12:30:00	14.28	
31/08/2023 12:15:00	14.28	
31/08/2023 12:00:00	14.28	
31/08/2023 11:45:00	14.28	
31/08/2023 11:30:00	14.28	
31/08/2023 11:15:00	14.28	
31/08/2023 11:00:00	14.28	
31/08/2023 10:45:00	14.28	
31/08/2023 10:30:00	14.28	
31/08/2023 10:15:00	14.28	
31/08/2023 10:00:00	14.28	
31/08/2023 09:45:00	14.28	
31/08/2023 09:30:00	12.85	
31/08/2023 09:15:00	12.85	
31/08/2023 09:00:00	12.85	
31/08/2023 08:45:00	12.85	
31/08/2023 08:30:00	12.85	
31/08/2023 08:15:00	12.85	
31/08/2023 08:00:00	12.85	
31/08/2023 07:45:00	12.85	
31/08/2023 07:30:00	12.85	
31/08/2023 07:15:00	12.85	
31/08/2023 07:00:00	12.85	
31/08/2023 06:45:00	12.85	
31/08/2023 06:30:00	12.85	
31/08/2023 06:15:00	12.85	
31/08/2023 06:00:00	12.85	
31/08/2023 05:45:00	12.85	
31/08/2023 05:30:00	12.85	
31/08/2023 05:15:00	12.85	
31/08/2023 05:00:00	12.85	
31/08/2023 04:45:00	12.85	
31/08/2023 04:30:00	12.85	
31/08/2023 04:15:00	16.56	
31/08/2023 04:00:00	16.56	
31/08/2023 03:45:00	16.56	
31/08/2023 03:30:00	16.56	
31/08/2023 03:15:00	16.56	
31/08/2023 03:00:00	16.56	
31/08/2023 02:45:00	16.56	
31/08/2023 02:30:00	16.56	
31/08/2023 02:15:00	16.56	
31/08/2023 02:00:00	16.56	
31/08/2023 01:45:00	16.56	
31/08/2023 01:30:00	16.56	
31/08/2023 01:15:00	16.56	
31/08/2023 01:00:00	16.56	
31/08/2023 00:45:00	16.56	
31/08/2023 00:30:00	16.56	
31/08/2023 00:15:00	16.56	
31/08/2023 00:00:00	16.56	
